Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,PUSKESMAS KERTAJATI - 1.02.0.00.0.00.01.0009,01KJC6F13H5XZ2426M4H2FF5RH,64228277,2026,E-Katalog 6.0,APBD,AURORA DUA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,1744825,1744825
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01KN16ZG4PX8DCK7D77HSYFJCT,66701641,2026,E-Katalog 6.0,APBD,FINGER TECHNOLOGY,E-Purchasing,Barang,barang dan jasa,ON PROCESS,3707602,3707602
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KG6XPMZHTBVCS3ZPG3VDBRGR,64466823,2026,E-Katalog 6.0,APBD,TEDDI IRMADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat ,ON PROCESS,2375000,2375000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KP2BKP3NS5336EGGH5J6BSQW,64013479,2026,E-Katalog 6.0,APBD,HERRY SUPRIYADI,E-Purchasing,Jasa Lainnya,"Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Alat Komunikasi-Alat Komunikasi Lainnya",ON PROCESS,5956000,5956000
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KK8B6KQS1J44XKR9AZZG2E4Z,64503491,2026,E-Katalog 6.0,APBD,INNOVA ORION INDONESIA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,2751690,2751690
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KJY4921HERRAATYCA0FPC9MP,66208131,2026,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1200000,1200000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KHAWWW42RY7S3MH61ZMYX642,64901803,2026,E-Katalog 6.0,APBD,SAKA GLOBAL MANDIRI,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat,ON PROCESS,32917500,32917500
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KNNB8J4MHQKCVXQ7DZJ0R4HN,64478106,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Penyusunan Dokumen Perencanaan Perangkat Daerah,ON PROCESS,2160000,2160000
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KFA5CKYSTZYAPT4S60ACWRH4,62608464,2026,E-Katalog 6.0,BLUD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD - UPTD Puskesmas Sumberjaya,PAYMENT OUTSIDE SYSTEM,1225000,1225000
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KFMBJE3QAKPVTCAN54GTCXR7,62608464,2026,E-Katalog 6.0,BLUD,PHAPROS,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD - UPTD Puskesmas Sumberjaya,ON PROCESS,3463200,3463200
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",01KJ6KJ1G3SBTQXDXD55F50CP2,64401136,2026,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover ,ON PROCESS,13105000,13105000
KAB. MAJALENGKA,DINAS PEMBERDAYAAN MASYARAKAT DESA - 2.13.0.00.0.00.01.0000,01KMYC2GYNT21MMNSX0E09WGYQ,66614459,2026,E-Katalog 6.0,APBD,AGAM MITRA MANDIRI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1624800,1624800
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJGYFHSDE98TANGRDW5AQ76T,65500568,2026,E-Katalog 6.0,BLUD,LIMA DISPO SELARAS,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,24360060,0
KAB. MAJALENGKA,PUSKESMAS CIGASONG - 1.02.0.00.0.00.01.0032,01KNNWTDMZ8PKAKSDVM2Q5A9BE,64982359,2026,E-Katalog 6.0,APBD,GEKSOR MAJU BERSAMA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,ON PROCESS,2625000,2625000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,01KH09WTQSG5753JKC0RTCDCW7,64924467,2026,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Penyusunan Dokumen Perencanaan Perangkat Daerah,ON PROCESS,2923000,2923000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJEZ8HK43Y6TJPZVPNABZAFD,65500568,2026,E-Katalog 6.0,BLUD,SINAR PANCA MEDIKA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,21955800,21955800
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KMJDYND7CB6BX8F7JG7N8DG3,65499997,2026,E-Katalog 6.0,BLUD,DEXA MEDICA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,99735165,99735165
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KJC1Y4JT5PZZPNNXE5H4W3A6,65946040,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1750000,1750000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KMJRBAP979R0QGE43F9QY70B,65499997,2026,E-Katalog 6.0,BLUD,HARSEN LABORATORIES,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,62087850,0
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,01KKFW8MRNGWM4SAWTNHXPNSHS,64059265,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Bahan Cetak,ON PROCESS,337500,337500
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KNJT9V0D7Q75VX09G2BVE798,64482846,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,770000,770000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KGHAKS564TV22AQEGT3GMKYN,62934643,2026,E-Katalog 6.0,APBD,BAYANAKA ELBERK,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan,ON PROCESS,7000000,7000000
KAB. MAJALENGKA,PUSKESMAS CIKIJING - 1.02.0.00.0.00.01.0006,01KKAT751SQHCQS6CP73NN22K3,64872745,2026,E-Katalog 6.0,APBD,BADUL,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD UPTD Puskesmas Cikijing,ON PROCESS,11760000,11760000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KJQ286AZN5FNGX7PPTTB9680,62614729,2026,E-Katalog 6.0,BLUD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,712500,712500
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,01KP7RN3Q1B0S3K7RKX9D0TB9E,65251159,2026,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,3650041,3650041
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KNNF47TCVZY70QM82NVDWKZ5,65391977,2026,E-Katalog 6.0,BLUD,ASTRA INTERNATIONAL - Toyota Sales Operation,E-Purchasing,Barang,Belanja Modal Kendaraan Bermotor Penumpang,ON PROCESS,464500000,464500000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10790470000,65536268,2026,Non Tender,APBD,CV. KAHARINGAN GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Jakalalana),SELESAI,198999413,198999413
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJD2F7VBGZA50NVGQ799KTK5,65500568,2026,E-Katalog 6.0,BLUD,TUNAS BANGUN PRAKARSA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,104775120,104775120
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KP5HTJDQGBDJ8TF7QBZXF95R,64188463,2026,E-Katalog 6.0,APBD,PUTRA JAYA MANDIRI,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Kantor-Alat Kantor Lainnya,ON PROCESS,2750000,2750000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,01KH2X9QJ2J64ZQABYDNVC90WQ,62527631,2026,E-Katalog 6.0,APBD,KIMIA FARMA,E-Purchasing,Barang," Belanja Obat-Obatan-Obat",ON PROCESS,3159726,3159726
KAB. MAJALENGKA,DINAS PEMBERDAYAAN MASYARAKAT DESA - 2.13.0.00.0.00.01.0000,01KKFZA3XEGQAT5KS8V6SEPEE0,66404857,2026,E-Katalog 6.0,APBD,AGAM MITRA MANDIRI,E-Purchasing,Barang,Belanja Bahan-Isi Tabung Gas,ON PROCESS,750000,750000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KNK4SB1XYG1RT446PJWY4AQ3,64483109,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,2625000,2625000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJC0EPVWY6RVR5A9QW1GGJVB,65499997,2026,E-Katalog 6.0,BLUD,GLAXO WELLCOME INDONESIA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,19499614,0
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KMY89GQM05R0B50K6FR6YDD9,66824067,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Ligung),ON PROCESS,2625000,2625000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KJEB95FS3N9S04R0NNQ9PJQW,64474427,2026,E-Katalog 6.0,APBD,WIJAYA KUSUMA ABADI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,6045000,6045000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KN40JTYBHXVQY2PW7WTQMP9R,63095420,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang," Penyediaan Bahan Logistik Kantor",ON PROCESS,14999710,14999710
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KJBYB3KS822CDBYEKGYN8PRH,64014033,2026,E-Katalog 6.0,APBD,HERRY SUPRIYADI,E-Purchasing,Barang,Belanja Suku Cadang-Suku Cadang Alat Studio dan Komunikasi,ON PROCESS,10010000,10010000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KMZT8H0X5HQME5CEVTV1KHCJ,65499997,2026,E-Katalog 6.0,BLUD,INFION,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,17596969,17596969
KAB. MAJALENGKA,PUSKESMAS PANYINGKIRAN - 1.02.0.00.0.00.01.0023,01KPA1RDZVY2QKJ70Q6XB3EYYC,65326050,2026,E-Katalog 6.0,BLUD,KIMIA FARMA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,2940767,2940767
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KJYDJTD43HBYE0FE04GPB7ME,64902643,2026,E-Katalog 6.0,APBD,RIDO UTAMA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,28033970,28033970
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KKDC52H8QQV6T3Z7MVJ5DRD9,64023613,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,1600000,1600000
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KKB75E9RZG169X1JVD6QXGKB,64503491,2026,E-Katalog 6.0,APBD,INNOVA ORION INDONESIA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,1581750,1581750
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KG6R6N1N3NPXKVG5Q6NPXXS3,64451014,2026,E-Katalog 6.0,APBD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD- UPTD Puskesmas Sumberjaya,PAYMENT OUTSIDE SYSTEM,4062579,4062579
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,01KNGAQ1Q280091RK7DB7R4BPG,66757303,2026,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,2125189,2125189
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KNK4G8JWRQP30J2S9520YWVG,64141078,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor -Alat Tulis Kantor,ON PROCESS,2129950,2129950
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10773817000,63497158,2026,Non Tender,APBD,CV. DINAMIS,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan-Bahan Bangunan dan Konstruksi (Belanja Bahan Untuk Unit Reaksi Cepat UPTD Jatiwangi (Tahap 2)),SELESAI,99320269,0
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KJENVW510Z08SABTVTY2V2P7,65860574,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak (Map Dinas),PAYMENT OUTSIDE SYSTEM,7500000,7500000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KN4BBAZ7H70M5RVFDX6S4M9E,63585911,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1224900,1224900
KAB. MAJALENGKA,PUSKESMAS TALAGA - 1.02.0.00.0.00.01.0004,01KN3XRHBEQ4F8X7N4FGWYEKYV,66026518,2026,E-Katalog 6.0,APBD,IRMA DEWI,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD  ,ON PROCESS,2610000,2610000
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KJC231G4RCS9GHHCFEG82MJP,64451014,2026,E-Katalog 6.0,APBD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD- UPTD Puskesmas Sumberjaya,PAYMENT OUTSIDE SYSTEM,3915547,3915547
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01KN13X7X6PEDY5T81DCFEXV9E,66701641,2026,E-Katalog 6.0,APBD,JAYA MAKMUR SENTOSA,E-Purchasing,Barang,barang dan jasa,ON PROCESS,880000,880000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KNNBVGG24AFEYJZWKARARXEV,64478261,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD,ON PROCESS,490000,490000
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01KP84X1R83XJW7G3E95NPZ6K7,66737291,2026,E-Katalog 6.0,APBD,BUMI MAJALENGKA PERMAI,E-Purchasing,Jasa Lainnya,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,ON PROCESS,10000000,10000000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KKDAH5G42F8W1799HKYD0M5X,64023617,2026,E-Katalog 6.0,APBD,NRF,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,4050000,4050000
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01KN144RD7G5RYBK3JGTN4ZRRD,66701641,2026,E-Katalog 6.0,APBD,ARANI CIPTA KARYA,E-Purchasing,Barang,barang dan jasa,ON PROCESS,4102560,4102560
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,01KGS0TEPPJ07YF1R8Z1CYM6NW,64924455,2026,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Koordinasi dan Penyusunan Dokumen RKA-SKPD,ON PROCESS,3050000,3050000
KAB. MAJALENGKA,PUSKESMAS BALIDA - 1.02.0.00.0.00.01.0027,01KGHA08FZG00WJGNWMZ2NKK0X,65016444,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat P3LP Pkm Balida,PAYMENT OUTSIDE SYSTEM,22800000,22800000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10790485000,65953702,2026,Non Tender,APBD,CV. PUTRA CIKAL MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Simpeureum - Manjeti),SELESAI,199060893,199060893
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,01KK0SPXP8GTTTJN996DEHDRBD,62000979,2026,E-Katalog 6.0,APBD,SAWARGI PUSAKA,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan,ON PROCESS,75000000,75000000
KAB. MAJALENGKA,LABKESDA MAJALENGKA - 1.02.0.00.0.00.01.0033,01KJ4DJDC00RC3AMN9YY70Q4V4,65663264,2026,E-Katalog 6.0,BLUD,SYSMEX INDONESIA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD Labkesda,ON PROCESS,20717040,0
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KHQE1DKTXY1QAQYMYGDPBD59,64453886,2026,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1870000,1870000
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KGEGTP6ZHKDTN2T7ZZ4FV5KV,64451014,2026,E-Katalog 6.0,APBD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD- UPTD Puskesmas Sumberjaya,PAYMENT OUTSIDE SYSTEM,475000,475000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KH5380RGA4NZ638B7VW040N7,64673892,2026,E-Katalog 6.0,APBD,SHAKURA,E-Purchasing,Barang,"Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya (Belanja Karung Plastik Logo ""BIDANG SDA DINAS PUTR KAB. MAJALENGKA"")",ON PROCESS,34675000,34675000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,01KN5Z7TKFDN7BT827YHGZ8Q7J,64924455,2026,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Koordinasi dan Penyusunan Dokumen RKA-SKPD,ON PROCESS,1900000,1900000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KN68TSBJT3BCVGW9S2N0P3BB,64902481,2026,E-Katalog 6.0,APBD,CV. KRAMAT PUTRA PERKASA,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Jamuan Tamu,ON PROCESS,44118060,44118060
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KH082N50BEJD3TFAV7S1BARY,64460914,2026,E-Katalog 6.0,APBD,SARI TANI SERA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat - Kelas Ibu Hamil- Kelas Ibu Hamil,ON PROCESS,7875000,7875000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJCDKF52P3694G9PTY2FHE9M,65953802,2026,E-Katalog 6.0,BLUD,MULTI KARYA,E-Purchasing,Barang,Belanja  Hasil Cetak/Ganda Kertas dan Non Kertas,ON PROCESS,42302100,42302100
KAB. MAJALENGKA,PUSKESMAS CIKIJING - 1.02.0.00.0.00.01.0006,01KDPP64MZV1K9NNFQ53QXSKVG,62522315,2026,E-Katalog 6.0,BLUD,ZAHIRA JAYA MANDIRI,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD UPTD Puskesmas Cikijing,ON PROCESS,32302500,32302500
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KK0VDDM1XTXJTCD00GSQ174S,64188591,2026,E-Katalog 6.0,APBD,PUTRA JAYA MANDIRI,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Rumah Tangga-Alat Pendingin,ON PROCESS,1050000,1050000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KPANFNGHY0V9PMWVZV3P2M1K,65300595,2026,E-Katalog 6.0,APBD,MEPROFARM,E-Purchasing,Barang,Belanja Obat-obatan-Obat (seksi farmalkes),ON PROCESS,254878200,254878200
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KMYWTRXCA8E54XYQGS520STB,64680676,2026,E-Katalog 6.0,BLUD,BINTANG SERVICE MANAGEMENT,E-Purchasing,Jasa Lainnya,Belanja Barang dan Jasa BLUD (Belanja Jasa Tenaga Kebersihan),ON PROCESS,1164447000,1164447000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KN662Z84T9CEJG7WF5FJ3NT1,64945777,2026,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat Pertemuan koordinasi dan evaluasi program PKKD (P2PTM Keswa),ON PROCESS,700000,700000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,01KMPMBWVXY2QQJA5Z2MFYG6FH,66246172,2026,E-Katalog 6.0,APBD,TIGA PUTRI MAJA,E-Purchasing,Barang,"Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Tradisional",ON PROCESS,49999996,49999996
KAB. MAJALENGKA,PUSKESMAS MALAUSMA - 1.02.0.00.0.00.01.0024,01KNJS22PK2F7Q0PEGXQ2B8TEH,66755610,2026,E-Katalog 6.0,APBD,FADILAH FAUZAN NUGRAHA,E-Purchasing,Jasa Lainnya,belanja barang dan jasa BLUD UPTD Puskesmas Malausma,ON PROCESS,1885000,1885000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KN0Z93XY64Z14YNB0P3G08W1,64680423,2026,E-Katalog 6.0,BLUD,KARYA CAHAYA ANUE,E-Purchasing,Jasa Lainnya,Belanja Barang dan Jasa BLUD (Belanja Jasa Tenaga Keamanan),ON PROCESS,807140889,807140889
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KKDMGQG7161A8Z11SNVJKVER,64089555,2026,E-Katalog 6.0,APBD,ABIZAR CAHAYA ABADI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1018200,1018200
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KN6APRW2B83QJ3SYAAAZZTFC,64928918,2026,E-Katalog 6.0,APBD,TRISARANA ADYATAMA MITRA,E-Purchasing,Jasa Lainnya,Belanja Jasa Tenaga Kebersihan,ON PROCESS,3561000,3561000
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KMMGVAMT2NKZRD6AKHXT9FQT,64028930,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan Kepada Masyarakat (Pemuda Pelopor),ON PROCESS,4500000,4500000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10787680000,65481586,2026,Non Tender,APBD,CV. DWI ANJANI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Baribis - Kasokandel (Opsen PKB)),SELESAI,298555812,298555812
